cbs_grid_code,area,neighborhood_code,neighborhood_name
E1119N4042,"10004",BU07580609,Hagebeemd
E1120N4042,"10004",BU07580609,Hagebeemd
E1073N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1074N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1075N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1076N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4041,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4041,"10004",BU07580609,Hagebeemd
E1081N4041,"10004",BU07580609,Hagebeemd
E1082N4041,"10004",BU07580609,Hagebeemd
E1083N4041,"10004",BU07580609,Hagebeemd
E1084N4041,"10004",BU07580609,Hagebeemd
E1085N4041,"10004",BU07580609,Hagebeemd
E1086N4041,"10004",BU07580609,Hagebeemd
E1087N4041,"10004",BU07580609,Hagebeemd
E1088N4041,"10004",BU07580609,Hagebeemd
E1089N4041,"10004",BU07580609,Hagebeemd
E1090N4041,"10004",BU07580609,Hagebeemd
E1091N4041,"10004",BU07580609,Hagebeemd
E1092N4041,"10004",BU07580609,Hagebeemd
E1093N4041,"10004",BU07580609,Hagebeemd
E1094N4041,"10004",BU07580606,Kroeten
E1095N4041,"10004",BU07580606,Kroeten
E1096N4041,"10004",BU07580606,Kroeten
E1097N4041,"10004",BU07580605,Overkroeten
E1098N4041,"10004",BU07580605,Overkroeten
E1099N4041,"10004",BU07580605,Overkroeten
E1100N4041,"10004",BU07580605,Overkroeten
E1101N4041,"10004",BU07580605,Overkroeten
E1102N4041,"10004",BU07580605,Overkroeten
E1103N4041,"10004",BU07580604,Heksenwiel
E1104N4041,"10004",BU07580604,Heksenwiel
E1105N4041,"10004",BU07580604,Heksenwiel
E1106N4041,"10004",BU07580604,Heksenwiel
E1107N4041,"10004",BU07580604,Heksenwiel
E1108N4041,"10004",BU07580604,Heksenwiel
E1109N4041,"10004",BU07580604,Heksenwiel
E1110N4041,"10004",BU07580604,Heksenwiel
E1111N4041,"10004",BU07580604,Heksenwiel
E1112N4041,"10004",BU07580604,Heksenwiel
E1113N4041,"10004",BU07580604,Heksenwiel
E1114N4041,"10004",BU07580604,Heksenwiel
E1115N4041,"10004",BU07580604,Heksenwiel
E1116N4041,"10004",BU07580604,Heksenwiel
E1117N4041,"10004",BU07580609,Hagebeemd
E1118N4041,"10004",BU07580609,Hagebeemd
E1119N4041,"10004",BU07580609,Hagebeemd
E1120N4041,"10004",BU07580609,Hagebeemd
E1073N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1074N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1075N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1076N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4040,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4040,"10004",BU07580609,Hagebeemd
E1081N4040,"10004",BU07580609,Hagebeemd
E1082N4040,"10004",BU07580609,Hagebeemd
E1083N4040,"10004",BU07580609,Hagebeemd
E1084N4040,"10004",BU07580609,Hagebeemd
E1085N4040,"10004",BU07580609,Hagebeemd
E1086N4040,"10004",BU07580609,Hagebeemd
E1087N4040,"10004",BU07580609,Hagebeemd
E1088N4040,"10004",BU07580609,Hagebeemd
E1089N4040,"10004",BU07580609,Hagebeemd
E1090N4040,"10004",BU07580609,Hagebeemd
E1091N4040,"10004",BU07580609,Hagebeemd
E1092N4040,"10004",BU07580609,Hagebeemd
E1093N4040,"10004",BU07580606,Kroeten
E1094N4040,"10004",BU07580606,Kroeten
E1095N4040,"10004",BU07580606,Kroeten
E1096N4040,"10004",BU07580605,Overkroeten
E1097N4040,"10004",BU07580605,Overkroeten
E1098N4040,"10004",BU07580605,Overkroeten
E1099N4040,"10004",BU07580605,Overkroeten
E1100N4040,"10004",BU07580605,Overkroeten
E1101N4040,"10004",BU07580604,Heksenwiel
E1102N4040,"10004",BU07580604,Heksenwiel
E1103N4040,"10004",BU07580604,Heksenwiel
E1104N4040,"10004",BU07580604,Heksenwiel
E1105N4040,"10004",BU07580604,Heksenwiel
E1106N4040,"10004",BU07580604,Heksenwiel
E1107N4040,"10004",BU07580604,Heksenwiel
E1108N4040,"10004",BU07580604,Heksenwiel
E1109N4040,"10004",BU07580604,Heksenwiel
E1110N4040,"10004",BU07580604,Heksenwiel
E1111N4040,"10004",BU07580604,Heksenwiel
E1112N4040,"10004",BU07580604,Heksenwiel
E1113N4040,"10004",BU07580604,Heksenwiel
E1114N4040,"10004",BU07580609,Hagebeemd
E1115N4040,"10004",BU07580609,Hagebeemd
E1116N4040,"10004",BU07580609,Hagebeemd
E1117N4040,"10004",BU07580609,Hagebeemd
E1118N4040,"10004",BU07580609,Hagebeemd
E1119N4040,"10004",BU07580609,Hagebeemd
E1120N4040,"10004",BU07580609,Hagebeemd
E1073N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1074N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1075N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1076N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4039,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4039,"10004",BU07580609,Hagebeemd
E1082N4039,"10004",BU07580609,Hagebeemd
E1083N4039,"10004",BU07580609,Hagebeemd
E1084N4039,"10004",BU07580609,Hagebeemd
E1085N4039,"10004",BU07580609,Hagebeemd
E1086N4039,"10004",BU07580609,Hagebeemd
E1087N4039,"10004",BU07580609,Hagebeemd
E1088N4039,"10004",BU07580609,Hagebeemd
E1089N4039,"10004",BU07580609,Hagebeemd
E1090N4039,"10004",BU07580609,Hagebeemd
E1091N4039,"10004",BU07580609,Hagebeemd
E1092N4039,"10004",BU07580606,Kroeten
E1093N4039,"10004",BU07580606,Kroeten
E1094N4039,"10004",BU07580606,Kroeten
E1095N4039,"10004",BU07580605,Overkroeten
E1096N4039,"10004",BU07580605,Overkroeten
E1097N4039,"10004",BU07580605,Overkroeten
E1098N4039,"10004",BU07580605,Overkroeten
E1099N4039,"10004",BU07580605,Overkroeten
E1100N4039,"10004",BU07580604,Heksenwiel
E1101N4039,"10004",BU07580604,Heksenwiel
E1102N4039,"10004",BU07580604,Heksenwiel
E1103N4039,"10004",BU07580604,Heksenwiel
E1104N4039,"10004",BU07580604,Heksenwiel
E1105N4039,"10004",BU07580604,Heksenwiel
E1106N4039,"10004",BU07580604,Heksenwiel
E1107N4039,"10004",BU07580604,Heksenwiel
E1108N4039,"10004",BU07580604,Heksenwiel
E1109N4039,"10004",BU07580604,Heksenwiel
E1110N4039,"10004",BU07580604,Heksenwiel
E1111N4039,"10004",BU07580604,Heksenwiel
E1112N4039,"10004",BU07580609,Hagebeemd
E1113N4039,"10004",BU07580609,Hagebeemd
E1114N4039,"10004",BU07580609,Hagebeemd
E1115N4039,"10004",BU07580609,Hagebeemd
E1116N4039,"10004",BU07580609,Hagebeemd
E1117N4039,"10004",BU07580609,Hagebeemd
E1118N4039,"10004",BU07580609,Hagebeemd
E1119N4039,"10004",BU07580609,Hagebeemd
E1120N4039,"10004",BU07580105,Krogten
E1073N4038,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1075N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1076N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4038,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4038,"10004",BU07580609,Hagebeemd
E1082N4038,"10004",BU07580609,Hagebeemd
E1083N4038,"10004",BU07580609,Hagebeemd
E1084N4038,"10004",BU07580609,Hagebeemd
E1085N4038,"10004",BU07580609,Hagebeemd
E1086N4038,"10004",BU07580609,Hagebeemd
E1087N4038,"10004",BU07580609,Hagebeemd
E1088N4038,"10004",BU07580609,Hagebeemd
E1089N4038,"10004",BU07580609,Hagebeemd
E1090N4038,"10004",BU07580609,Hagebeemd
E1091N4038,"10004",BU07580609,Hagebeemd
E1092N4038,"10004",BU07580606,Kroeten
E1093N4038,"10004",BU07580606,Kroeten
E1094N4038,"10004",BU07580606,Kroeten
E1095N4038,"10004",BU07580606,Kroeten
E1096N4038,"10004",BU07580605,Overkroeten
E1097N4038,"10004",BU07580605,Overkroeten
E1098N4038,"10004",BU07580605,Overkroeten
E1099N4038,"10004",BU07580604,Heksenwiel
E1100N4038,"10004",BU07580604,Heksenwiel
E1101N4038,"10004",BU07580604,Heksenwiel
E1102N4038,"10004",BU07580604,Heksenwiel
E1103N4038,"10004",BU07580604,Heksenwiel
E1104N4038,"10004",BU07580604,Heksenwiel
E1105N4038,"10004",BU07580604,Heksenwiel
E1106N4038,"10004",BU07580604,Heksenwiel
E1107N4038,"10004",BU07580609,Hagebeemd
E1108N4038,"10004",BU07580609,Hagebeemd
E1109N4038,"10004",BU07580609,Hagebeemd
E1110N4038,"10004",BU07580609,Hagebeemd
E1111N4038,"10004",BU07580609,Hagebeemd
E1112N4038,"10004",BU07580609,Hagebeemd
E1113N4038,"10004",BU07580609,Hagebeemd
E1114N4038,"10004",BU07580609,Hagebeemd
E1115N4038,"10004",BU07580609,Hagebeemd
E1116N4038,"10004",BU07580609,Hagebeemd
E1117N4038,"10004",BU07580609,Hagebeemd
E1118N4038,"10004",BU07580609,Hagebeemd
E1119N4038,"10004",BU07580609,Hagebeemd
E1120N4038,"10004",BU07580105,Krogten
E1073N4037,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4037,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1076N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4037,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4037,"10004",BU07580609,Hagebeemd
E1083N4037,"10004",BU07580609,Hagebeemd
E1084N4037,"10004",BU07580609,Hagebeemd
E1085N4037,"10004",BU07580609,Hagebeemd
E1086N4037,"10004",BU07580609,Hagebeemd
E1087N4037,"10004",BU07580609,Hagebeemd
E1088N4037,"10004",BU07580609,Hagebeemd
E1089N4037,"10004",BU07580609,Hagebeemd
E1090N4037,"10004",BU07580609,Hagebeemd
E1091N4037,"10004",BU07580606,Kroeten
E1092N4037,"10004",BU07580606,Kroeten
E1093N4037,"10004",BU07580606,Kroeten
E1094N4037,"10004",BU07580606,Kroeten
E1095N4037,"10004",BU07580606,Kroeten
E1096N4037,"10004",BU07580606,Kroeten
E1097N4037,"10004",BU07580605,Overkroeten
E1098N4037,"10004",BU07580604,Heksenwiel
E1099N4037,"10004",BU07580604,Heksenwiel
E1100N4037,"10004",BU07580604,Heksenwiel
E1101N4037,"10004",BU07580604,Heksenwiel
E1102N4037,"10004",BU07580604,Heksenwiel
E1103N4037,"10004",BU07580604,Heksenwiel
E1104N4037,"10004",BU07580604,Heksenwiel
E1105N4037,"10004",BU07580604,Heksenwiel
E1106N4037,"10004",BU07580609,Hagebeemd
E1107N4037,"10004",BU07580609,Hagebeemd
E1108N4037,"10004",BU07580609,Hagebeemd
E1109N4037,"10004",BU07580609,Hagebeemd
E1110N4037,"10004",BU07580609,Hagebeemd
E1111N4037,"10004",BU07580609,Hagebeemd
E1112N4037,"10004",BU07580609,Hagebeemd
E1113N4037,"10004",BU07580609,Hagebeemd
E1114N4037,"10004",BU07580609,Hagebeemd
E1115N4037,"10004",BU07580609,Hagebeemd
E1116N4037,"10004",BU07580609,Hagebeemd
E1117N4037,"10004",BU07580609,Hagebeemd
E1118N4037,"10004",BU07580609,Hagebeemd
E1119N4037,"10004",BU07580609,Hagebeemd
E1120N4037,"10004",BU07580105,Krogten
E1073N4036,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4036,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4036,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1077N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4036,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4036,"10004",BU07580609,Hagebeemd
E1083N4036,"10004",BU07580609,Hagebeemd
E1084N4036,"10004",BU07580609,Hagebeemd
E1085N4036,"10004",BU07580609,Hagebeemd
E1086N4036,"10004",BU07580609,Hagebeemd
E1087N4036,"10004",BU07580609,Hagebeemd
E1088N4036,"10004",BU07580609,Hagebeemd
E1089N4036,"10004",BU07580609,Hagebeemd
E1090N4036,"10004",BU07580606,Kroeten
E1091N4036,"10004",BU07580606,Kroeten
E1092N4036,"10004",BU07580606,Kroeten
E1093N4036,"10004",BU07580606,Kroeten
E1094N4036,"10004",BU07580606,Kroeten
E1095N4036,"10004",BU07580606,Kroeten
E1096N4036,"10004",BU07580606,Kroeten
E1097N4036,"10004",BU07580603,Muizenberg
E1098N4036,"10004",BU07580604,Heksenwiel
E1099N4036,"10004",BU07580604,Heksenwiel
E1100N4036,"10004",BU07580604,Heksenwiel
E1101N4036,"10004",BU07580604,Heksenwiel
E1102N4036,"10004",BU07580604,Heksenwiel
E1103N4036,"10004",BU07580604,Heksenwiel
E1104N4036,"10004",BU07580604,Heksenwiel
E1105N4036,"10004",BU07580609,Hagebeemd
E1106N4036,"10004",BU07580609,Hagebeemd
E1107N4036,"10004",BU07580609,Hagebeemd
E1108N4036,"10004",BU07580609,Hagebeemd
E1109N4036,"10004",BU07580609,Hagebeemd
E1110N4036,"10004",BU07580609,Hagebeemd
E1111N4036,"10004",BU07580609,Hagebeemd
E1112N4036,"10004",BU07580609,Hagebeemd
E1113N4036,"10004",BU07580609,Hagebeemd
E1114N4036,"10004",BU07580609,Hagebeemd
E1115N4036,"10004",BU07580609,Hagebeemd
E1116N4036,"10004",BU07580609,Hagebeemd
E1117N4036,"10004",BU07580609,Hagebeemd
E1118N4036,"10004",BU07580609,Hagebeemd
E1119N4036,"10004",BU07580105,Krogten
E1120N4036,"10004",BU07580105,Krogten
E1073N4035,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4035,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4035,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4035,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4035,"10004",BU07580909,Buitengebied Prinsenbeek
E1078N4035,"10004",BU07580909,Buitengebied Prinsenbeek
E1079N4035,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4035,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4035,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4035,"10004",BU07580609,Hagebeemd
E1083N4035,"10004",BU07580609,Hagebeemd
E1084N4035,"10004",BU07580609,Hagebeemd
E1085N4035,"10004",BU07580609,Hagebeemd
E1086N4035,"10004",BU07580609,Hagebeemd
E1087N4035,"10004",BU07580609,Hagebeemd
E1088N4035,"10004",BU07580603,Muizenberg
E1089N4035,"10004",BU07580603,Muizenberg
E1090N4035,"10004",BU07580606,Kroeten
E1091N4035,"10004",BU07580606,Kroeten
E1092N4035,"10004",BU07580606,Kroeten
E1093N4035,"10004",BU07580606,Kroeten
E1094N4035,"10004",BU07580606,Kroeten
E1095N4035,"10004",BU07580606,Kroeten
E1096N4035,"10004",BU07580603,Muizenberg
E1097N4035,"10004",BU07580603,Muizenberg
E1098N4035,"10004",BU07580603,Muizenberg
E1099N4035,"10004",BU07580603,Muizenberg
E1100N4035,"10004",BU07580604,Heksenwiel
E1112N4035,"10004",BU07580609,Hagebeemd
E1113N4035,"10004",BU07580609,Hagebeemd
E1114N4035,"10004",BU07580609,Hagebeemd
E1115N4035,"10004",BU07580609,Hagebeemd
E1116N4035,"10004",BU07580609,Hagebeemd
E1117N4035,"10004",BU07580609,Hagebeemd
E1118N4035,"10004",BU07580609,Hagebeemd
E1119N4035,"10004",BU07580105,Krogten
E1120N4035,"10004",BU07580105,Krogten
E1073N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4034,"10003",BU07580909,Buitengebied Prinsenbeek
E1079N4034,"10004",BU07580909,Buitengebied Prinsenbeek
E1080N4034,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4034,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4034,"10004",BU07580909,Buitengebied Prinsenbeek
E1083N4034,"10004",BU07580609,Hagebeemd
E1084N4034,"10004",BU07580609,Hagebeemd
E1085N4034,"10004",BU07580609,Hagebeemd
E1086N4034,"10004",BU07580609,Hagebeemd
E1087N4034,"10004",BU07580603,Muizenberg
E1088N4034,"10004",BU07580603,Muizenberg
E1089N4034,"10004",BU07580603,Muizenberg
E1090N4034,"10004",BU07580606,Kroeten
E1091N4034,"10004",BU07580606,Kroeten
E1092N4034,"10004",BU07580606,Kroeten
E1093N4034,"10004",BU07580606,Kroeten
E1094N4034,"10004",BU07580606,Kroeten
E1095N4034,"10004",BU07580603,Muizenberg
E1096N4034,"10004",BU07580603,Muizenberg
E1097N4034,"10004",BU07580603,Muizenberg
E1098N4034,"10004",BU07580603,Muizenberg
E1099N4034,"10004",BU07580603,Muizenberg
E1100N4034,"10004",BU07580604,Heksenwiel
E1112N4034,"10004",BU07580607,Emer
E1113N4034,"10004",BU07580607,Emer
E1114N4034,"10004",BU07580607,Emer
E1115N4034,"10004",BU07580607,Emer
E1116N4034,"10004",BU07580609,Hagebeemd
E1117N4034,"10004",BU07580609,Hagebeemd
E1118N4034,"10004",BU07580105,Krogten
E1119N4034,"10004",BU07580105,Krogten
E1120N4034,"10004",BU07580105,Krogten
E1073N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1079N4033,"10003",BU07580909,Buitengebied Prinsenbeek
E1080N4033,"10004",BU07580909,Buitengebied Prinsenbeek
E1081N4033,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4033,"10004",BU07580909,Buitengebied Prinsenbeek
E1083N4033,"10004",BU07580609,Hagebeemd
E1084N4033,"10004",BU07580609,Hagebeemd
E1085N4033,"10004",BU07580609,Hagebeemd
E1086N4033,"10004",BU07580609,Hagebeemd
E1087N4033,"10004",BU07580603,Muizenberg
E1088N4033,"10004",BU07580603,Muizenberg
E1089N4033,"10004",BU07580603,Muizenberg
E1090N4033,"10004",BU07580603,Muizenberg
E1091N4033,"10004",BU07580603,Muizenberg
E1092N4033,"10004",BU07580603,Muizenberg
E1093N4033,"10004",BU07580606,Kroeten
E1094N4033,"10004",BU07580603,Muizenberg
E1095N4033,"10004",BU07580603,Muizenberg
E1096N4033,"10004",BU07580603,Muizenberg
E1097N4033,"10004",BU07580603,Muizenberg
E1098N4033,"10004",BU07580603,Muizenberg
E1099N4033,"10004",BU07580603,Muizenberg
E1100N4033,"10004",BU07580603,Muizenberg
E1112N4033,"10004",BU07580607,Emer
E1113N4033,"10004",BU07580607,Emer
E1114N4033,"10004",BU07580607,Emer
E1115N4033,"10004",BU07580607,Emer
E1116N4033,"10004",BU07580607,Emer
E1117N4033,"10004",BU07580607,Emer
E1118N4033,"10004",BU07580105,Krogten
E1119N4033,"10004",BU07580105,Krogten
E1120N4033,"10004",BU07580105,Krogten
E1073N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1079N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1080N4032,"10003",BU07580909,Buitengebied Prinsenbeek
E1081N4032,"10004",BU07580909,Buitengebied Prinsenbeek
E1082N4032,"10004",BU07580909,Buitengebied Prinsenbeek
E1083N4032,"10004",BU07580909,Buitengebied Prinsenbeek
E1084N4032,"10004",BU07580609,Hagebeemd
E1085N4032,"10004",BU07580609,Hagebeemd
E1086N4032,"10004",BU07580603,Muizenberg
E1087N4032,"10004",BU07580603,Muizenberg
E1088N4032,"10004",BU07580603,Muizenberg
E1089N4032,"10004",BU07580603,Muizenberg
E1090N4032,"10004",BU07580603,Muizenberg
E1091N4032,"10004",BU07580603,Muizenberg
E1092N4032,"10004",BU07580603,Muizenberg
E1093N4032,"10004",BU07580603,Muizenberg
E1094N4032,"10004",BU07580603,Muizenberg
E1095N4032,"10004",BU07580603,Muizenberg
E1096N4032,"10004",BU07580603,Muizenberg
E1097N4032,"10004",BU07580603,Muizenberg
E1098N4032,"10004",BU07580603,Muizenberg
E1099N4032,"10004",BU07580603,Muizenberg
E1100N4032,"10004",BU07580609,Hagebeemd
E1112N4032,"10004",BU07580607,Emer
E1113N4032,"10004",BU07580607,Emer
E1114N4032,"10004",BU07580607,Emer
E1115N4032,"10004",BU07580607,Emer
E1116N4032,"10004",BU07580607,Emer
E1117N4032,"10004",BU07580105,Krogten
E1118N4032,"10004",BU07580105,Krogten
E1119N4032,"10004",BU07580105,Krogten
E1120N4032,"10004",BU07580105,Krogten
E1073N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1079N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1080N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1081N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1082N4031,"10003",BU07580909,Buitengebied Prinsenbeek
E1083N4031,"10004",BU07580909,Buitengebied Prinsenbeek
E1084N4031,"10004",BU07580609,Hagebeemd
E1085N4031,"10004",BU07580603,Muizenberg
E1086N4031,"10004",BU07580603,Muizenberg
E1087N4031,"10004",BU07580603,Muizenberg
E1088N4031,"10004",BU07580603,Muizenberg
E1089N4031,"10004",BU07580603,Muizenberg
E1090N4031,"10004",BU07580603,Muizenberg
E1091N4031,"10004",BU07580603,Muizenberg
E1092N4031,"10004",BU07580603,Muizenberg
E1093N4031,"10004",BU07580603,Muizenberg
E1094N4031,"10004",BU07580603,Muizenberg
E1095N4031,"10004",BU07580603,Muizenberg
E1096N4031,"10004",BU07580603,Muizenberg
E1097N4031,"10004",BU07580603,Muizenberg
E1098N4031,"10004",BU07580603,Muizenberg
E1099N4031,"10004",BU07580609,Hagebeemd
E1100N4031,"10004",BU07580609,Hagebeemd
E1112N4031,"10004",BU07580607,Emer
E1113N4031,"10004",BU07580607,Emer
E1114N4031,"10004",BU07580607,Emer
E1115N4031,"10004",BU07580607,Emer
E1116N4031,"10004",BU07580607,Emer
E1117N4031,"10004",BU07580105,Krogten
E1118N4031,"10004",BU07580105,Krogten
E1119N4031,"10004",BU07580105,Krogten
E1120N4031,"10004",BU07580105,Krogten
E1073N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1079N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1080N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1081N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1082N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1083N4030,"10003",BU07580909,Buitengebied Prinsenbeek
E1084N4030,"10004",BU07580909,Buitengebied Prinsenbeek
E1085N4030,"10004",BU07580603,Muizenberg
E1086N4030,"10004",BU07580603,Muizenberg
E1087N4030,"10004",BU07580603,Muizenberg
E1088N4030,"10004",BU07580603,Muizenberg
E1089N4030,"10004",BU07580603,Muizenberg
E1090N4030,"10004",BU07580603,Muizenberg
E1091N4030,"10004",BU07580603,Muizenberg
E1092N4030,"10004",BU07580603,Muizenberg
E1093N4030,"10004",BU07580603,Muizenberg
E1094N4030,"10004",BU07580603,Muizenberg
E1095N4030,"10004",BU07580603,Muizenberg
E1096N4030,"10004",BU07580603,Muizenberg
E1097N4030,"10004",BU07580603,Muizenberg
E1098N4030,"10004",BU07580609,Hagebeemd
E1099N4030,"10004",BU07580609,Hagebeemd
E1100N4030,"10004",BU07580609,Hagebeemd
E1112N4030,"10004",BU07580607,Emer
E1113N4030,"10004",BU07580607,Emer
E1114N4030,"10004",BU07580607,Emer
E1115N4030,"10004",BU07580607,Emer
E1116N4030,"10004",BU07580607,Emer
E1117N4030,"10004",BU07580105,Krogten
E1118N4030,"10004",BU07580105,Krogten
E1119N4030,"10004",BU07580105,Krogten
E1120N4030,"10004",BU07580105,Krogten
E1073N4029,"10003",BU07580909,Buitengebied Prinsenbeek
E1074N4029,"10003",BU07580909,Buitengebied Prinsenbeek
E1075N4029,"10003",BU07580909,Buitengebied Prinsenbeek
E1076N4029,"10003",BU07580909,Buitengebied Prinsenbeek
E1077N4029,"10003",BU07580909,Buitengebied Prinsenbeek
E1078N4029,"10003",BU07580909,Buitengebied Prinsenbeek
