Key;Title
BU19301404;Egel- en Salamanderveen
BU19301405;Krekelveen
BU19301406;Slakkenveen
BU19301407;Middengebied
BU19301408;Karperveen
BU19301409;Snoekenveen
BU19301410;Baarsveen
BU19301411;Park Waterland
WK193015  ;Maaswijk
BU19301501;Maaswijk-Noordoost
BU19301502;Maaswijk-Noordwest
BU19301503;Maaswijk-Zuidwest
BU19301504;Maaswijk-Zuidoost
BU19301505;Maaswijktuinen
BU19301506;Park Welgelegen
WK193016  ;Halfweg
BU19301601;Industrieterrein Halfweg
WK193017  ;Buitengebied
BU19301701;Oostbroek
BU19301702;Landtong
BU19301703;Hartelpark-Oost
BU19301704;Hartelpark-West
BU19301705;Markenburg
BU19301706;Westrand
BU19301707;Waterrijk
BU19301708;Berenplaat
WK193025  ;Heenvliet
BU19302501;Kern Heenvliet
BU19302502;Bloemendaele
BU19302503;Ravensteijn-West
BU19302504;Poldergebied Heenvliet
WK193027  ;Geervliet
BU19302701;Kern Geervliet
BU19302702;Geervliet-Noordoost
BU19302703;Poldergebied Geervliet
WK193029  ;Abbenbroek
BU19302901;Kern Abbenbroek
BU19302902;Poldergebied Abbenbroek
WK193031  ;Zuidland
BU19303101;Kern Zuidland
BU19303102;Kerckhoek
BU19303103;Kreken van Nibbeland
BU19303104;Harregat
BU19303105;Poldergebied Zuidland
WK193033  ;Simonshaven
BU19303301;Kern Simonshaven
BU19303302;Poldergebied Simonshaven
WK193050  ;Hekelingen
BU19305001;Hekelingen-Dorp
BU19305002;Uitslag van Putten-Zuid
BU19305003;Oud-Schuddebeurs
GM1970    ;Noardeast-Fryslân
WK197000  ;Dokkum
BU19700000;Dokkum binnen de Bolwerken
BU19700001;Dokkum Noord
BU19700002;Dokkum Fonteinslanden
BU19700003;Dokkum Fugellan
BU19700004;Dokkum Betterwird
BU19700005;Dokkum Hoedemakerspolder
BU19700006;Dokkum De Woudhorne
BU19700007;De Trije Terpen
BU19700008;Dokkum Weeshuislanden
BU19700009;Dokkum Jantjeszeepolder
BU19700010;Dokkum Kooilanden
BU19700011;Dokkum Hogedijken
WK197001  ;Metslawier
BU19700100;Metslawier
BU19700101;Jouswier
BU19700102;Niawier
BU19700103;Wetsens
BU19700104;Aalsum
BU19700105;Oostrum
BU19700107;Verspreide huizen Metslawier
BU19700108;Verspreide huizen Niawier
BU19700109;Verspreide huizen Oostrum
WK197002  ;Ee - Zuidoost
BU19700200;Ee
BU19700201;Engwierum
BU19700202;Dokkumer Nieuwe Zijlen
BU19700208;Verspreide huizen Ee
BU19700209;Verspreide huizen Engwierum
WK197003  ;Anjum - Noordoost
BU19700300;Anjum
BU19700301;Lioessens
BU19700302;Morra
BU19700303;Oostmahorn
BU19700307;Verspreide huizen Anjum
BU19700308;Verspreide huizen Lioessens
BU19700309;Verspreide huizen Morra
WK197004  ;Oosternijkerk - Noordwest
BU19700400;Oosternijkerk
BU19700401;Paesens
BU19700408;Verspreide huizen Oosternijkerk
BU19700409;Verspreide huizen Paesens
WK197005  ;Ternaard
BU19700500;Ternaard
BU19700501;Wierum
BU19700502;Nes
BU19700503;Moddergat
BU19700506;Verspreide huizen Ternaard
BU19700507;Verspreide huizen Wierum
BU19700508;Verspreide huizen Nes
BU19700509;Verspreide huizen Moddergat
WK197006  ;Holwerd
BU19700600;Holwerd
BU19700601;Waaxens
BU19700602;Brantgum
BU19700603;Foudgum
BU19700604;Bornwird
BU19700605;Raard
BU19700608;Verspreide huizen Holwerd
BU19700609;Verspreide huizen Brantgum
WK197007  ;Hantum
BU19700700;Hantum
BU19700701;Hantumhuizen
BU19700702;Hantumeruitburen
BU19700703;Hiaure
BU19700708;Verspreide huizen Hantum
BU19700709;Verspreide huizen Hantumhuizen
WK197008  ;Wijk 08 Bouwstreek
BU19700800;Ferwerd
BU19700801;Marrum
BU19700802;Blija
BU19700803;Hogebeintum
BU19700807;Verspreide huizen Ferwerd
BU19700808;Verspreide huizen Marrum-Westernijkerk
BU19700809;Verspreide huizen Blija
WK197009  ;Wijk 09 Zuidwest
BU19700900;Hallum
BU19700909;Verspreide huizen Hallum
WK197010  ;Wijk 10
BU19701000;Birdaard
BU19701001;Wanswerd
BU19701002;Jislum
BU19701003;Genum
BU19701004;Reitsum
BU19701005;Lichtaard
BU19701006;Janum
BU19701008;Verspreide huizen Birdaard
BU19701009;Verspreide huizen Wanswerd
WK197011  ;Wijk 11 Kollum
BU19701100;Kollum
BU19701109;Verspreide huizen Kollum
WK197012  ;Wijk 12 Oost
BU19701200;Burum
BU19701201;Kollumerpomp
BU19701202;Warfstermolen
BU19701203;Munnekezijl
BU19701204;Augsbuurt
BU19701206;Verspreide huizen Burum
BU19701207;Verspreide huizen Kollumerpomp
BU19701208;Verspreide huizen Warfstermolen
BU19701209;Verspreide huizen Munnekezijl
WK197013  ;Wijk 13 Noordwest
BU19701300;Oudwoude
BU19701301;Triemen
BU19701302;Westergeest
BU19701308;Verspreide huizen Oudwoude
BU19701309;Verspreide huizen Westergeest
WK197014  ;Wijk 14 Zuidwest
BU19701400;Kollumerzwaag
BU19701401;Zwagerbosch
BU19701402;Veenklooster
BU19701409;Verspreide huizen Kollumerzwaag
GM1695    ;Noord-Beveland
WK169500  ;Wijk 00 Kortgene
BU16950000;Kortgene-Dorp
BU16950001;Kortgene-Oost
BU16950009;Verspreide huizen Kortgene
WK169501  ;Wijk 01 Colijnsplaat
BU16950100;Colijnsplaat
BU16950109;Verspreide huizen Colijnsplaat
WK169502  ;Wijk 02 Kats
BU16950200;Kats
BU16950209;Verspreide huizen Kats
WK169503  ;Wijk 03 Kamperland
BU16950300;Kamperland
BU16950301;Recreatiegebied Kamperland
BU16950309;Verspreide huizen Kamperland
WK169504  ;Wijk 04 Wissenkerke
BU16950400;Wissenkerke
BU16950409;Verspreide huizen Wissenkerke
WK169505  ;Wijk 05 Geersdijk
BU16950500;Geersdijk
BU16950509;Verspreide huizen Geersdijk
GM1699    ;Noordenveld
WK169900  ;Wijk 00 Roden
BU16990000;Roden
BU16990010;Roden West
BU16990020;Industrieterrein Roden
BU16990030;Nieuw-Roden
BU16990040;Nietap
BU16990050;Leutingewolde
BU16990060;Foxwolde
BU16990070;Roderwolde
BU16990080;Sandebuur
BU16990090;Lieveren
WK169901  ;Wijk 01 Roden
BU16990100;Roderesch
BU16990110;Steenbergen
BU16990120;Buitengebied Roden Noord
BU16990130;Buitengebied Roden Zuid
BU16990140;Buitengebied Roden West
WK169903  ;Wijk 03 Norg
BU16990300;Norg
BU16990310;Een
BU16990320;Langelo
BU16990330;Peest
BU16990340;Zuidvelde
BU16990350;Westervelde
BU16990360;Veenhuizen
BU16990370;Verspreide huizen Huis ter Heide
BU16990380;Verspreide huizen Een-West
BU16990390;Verspreide huizen Norg
WK169904  ;Wijk 04 Norg
BU16990400;Verspreide huizen Een
BU16990410;Verspreide huizen Langelo
BU16990420;Verspreide huizen Peest
BU16990430;Verspreide huizen Zuidvelde
BU16990440;Verspreide huizen Westervelde
BU16990450;Verspreide huizen Veenhuizen
WK169906  ;Wijk 06 Peize
BU16990600;Peize
BU16990610;Altena
BU16990620;Peizermade
BU16990630;Verspreide huizen Peize Noord
GM0171    ;Noordoostpolder
WK017101  ;Wijk 01 Emmeloord
BU01710101;Emmeloord-Centrum-Tussen Gracht en Vaart
BU01710102;Emmeloord-Centrum-Centrum West
BU01710103;Emmeloord-Centrum-Bos en Gaard
BU01710104;Emmeloord-Centrum-Centrum Oost
BU01710105;Emmeloord-Revelsant-Noord
BU01710106;Emmeloord-Revelsant-Zuid
BU01710107;Emmeloord-Espelervaart-Bergenbuurt
BU01710108;Emmeloord-Espelervaart-Rivierenbuurt
BU01710109;Emmeloord-Espelervaart-Espelervaart West
BU01710110;Emmeloord-de Zuidert
BU01710111;Emmeloord-de Erven
BU01710112;Emmeloord-Waterland
BU01710113;Emmeloord-Emmelhage-Boswonen
BU01710114;Emmeloord-Emmelhage-Waterwonen/Polderwon
BU01710115;Emmeloord-Bedrijventerrein de Munt
BU01710116;Emmeloord-Bedrijventerrein Nagelerweg
BU01710117;Emmeloord-Bedrijventerrein A6
BU01710118;Emmeloord-landelijk gebied
WK017102  ;Wijk 02 Bant
BU01710219;Bant-woonkern
BU01710220;Bant-bedrijventerrein
BU01710221;Bant-landelijk gebied
WK017103  ;Wijk 03 Luttelgeest
BU01710322;Luttelgeest-woonkern
BU01710323;Luttelgeest-landelijk gebied
WK017104  ;Wijk 04 Marknesse
BU01710424;Marknesse-woonkern
BU01710425;Marknesse-bedrijventerrein
BU01710426;Marknesse-landelijk gebied
WK017105  ;Wijk 05 Kraggenburg
BU01710527;Kraggenburg-woonkern
BU01710528;Kraggenburg-bedrijventerrein
BU01710529;Kraggenburg-bedrijventerrein
BU01710530;Kraggenburg-landelijk gebied
WK017106  ;Wijk 06 Ens
BU01710631;Ens-woonkern
BU01710632;Ens-bedrijventerrein
BU01710633;Ens-landelijk gebied
WK017107  ;Wijk 07 Nagele
BU01710734;Nagele-woonkern
BU01710735;Nagele-bedrijventerrein
BU01710736;Nagele-landelijk gebied
WK017108  ;Wijk 08 Tollebeek
BU01710837;Tollebeek-woonkern
BU01710838;Tollebeek-bedrijventerrein
BU01710839;Tollebeek-landelijk gebied
WK017109  ;Wijk 09 Espel
BU01710941;Espel-woonkern
BU01710942;Espel-bedrijventerrein
BU01710943;Espel-landelijk gebied
WK017110  ;Wijk 10 Creil
BU01711045;Creil-woonkern
BU01711046;Creil-bedrijventerrein
BU01711047;Creil-landelijk gebied
WK017111  ;Wijk 11 Rutten
BU01711149;Rutten-woonkern
BU01711150;Rutten-bedrijventerrein
BU01711151;Rutten-landelijk gebied
WK017112  ;Wijk 12 Schokland
BU01711252;Schokland-woonkern
GM0575    ;Noordwijk
WK057500  ;Noordwijk Zee
BU05750000;De Zuid
BU05750001;Boulevard
BU05750002;Kern Zee
BU05750003;Dobbelmannduin
BU05750004;Zeeheldenbuurt
BU05750005;Auteursbuurt
BU05750006;Prinsessenbuurt
BU05750007;Duinpark
WK057501  ;Noordwijk Binnen
BU05750100;Middengebied Zuid
BU05750101;Middengebied Midden
BU05750102;Middengebied Noord
BU05750103;Grashoek
BU05750104;Vinkeveld Noord
BU05750105;Vinkeveld Zuid
BU05750106;Beeklaankwartier
BU05750107;Kern Binnen Zuid
BU05750108;Kern Binnen Noord
BU05750109;Calorama
BU05750110;Boerenburg West
BU05750111;Boerenburg Oost
BU05750112;Offem
BU05750113;Boechorst
WK057502  ;Noordwijk Buitengebied
BU05750200;Noordwijkerduin
BU05750201;Space Campus / 's-Gravendijck
BU05750202;Klei-Oost
BU05750203;Buitengebied Noordwijk Zuid
BU05750204;Buitengebied Noordwijk Noord
BU05750205;Sancta Maria Noordwijk
WK057503  ;Noordwijkerhout
BU05750300;Zeeburg
BU05750301;In den Houte
BU05750302;Boekhorst
BU05750303;Guldemond
BU05750304;Noordwijkerhout Centrum
BU05750305;Victor Zuid
BU05750306;Victor Midden
BU05750307;Victor Noord
BU05750308;Mossenest Zuid
BU05750309;Mossenest Noord
BU05750310;Gravendam
WK057504  ;Noordwijkerhout Buitengebied
BU05750400;Delfweg
BU05750401;Buitengebied Noordwijkerhout
BU05750402;Sancta Maria Noordwijkerhout
WK057505  ;De Zilk
BU05750500;De Zilk
BU05750501;Buitengebied De Zilk
GM0820    ;Nuenen, Gerwen en Nederwetten
WK082000  ;Wijk 00 Nuenen
BU08200000;Nuenen-Noord
BU08200001;Nuenen-Zuid
BU08200002;Nuenen-Oost
BU08200003;Eeneind
BU08200008;Verspreide huizen Boord, Opwetten
BU08200009;Verspr.h. ten zuidoosten van Nuenen
WK082001  ;Wijk 01 Gerwen
BU08200100;Gerwen
BU08200109;Verspreide huizen Gerwen
WK082002  ;Wijk 02 Nederwetten
BU08200200;Nederwetten
BU08200209;Verspreide huizen Nederwetten
GM0302    ;Nunspeet
WK030200  ;Wijk 00 Nunspeet
BU03020000;Nunspeet-Oost
BU03020001;Nunspeet-West
BU03020002;Nunspeet-Zuid
BU03020003;Hulshorst
BU03020005;Verspreide huizen Hulshorst
BU03020006;Verspreide huizen Zuiderzeeland Nunspeet
BU03020007;Verspr.h. Zuiderzeeland Hulshorst
BU03020008;Verspreide huizen bosgebied Nunspeet
BU03020009;Verspreide huizen bosgebied Hulshorst
WK030201  ;Wijk 01 Elspeet-Vierhouten
BU03020100;Elspeet
BU03020101;Vierhouten
BU03020107;Verspreide huizen bosgebied Vierhouten
BU03020108;Verspreide huizen Elspeet en omgeving
BU03020109;Verspreide huizen Elspeetse Bos
GM0579    ;Oegstgeest
WK057901  ;Oud Oegstgeest
BU05790101;De Geesten
BU05790102;Oranje Nassau
WK057902  ;Oudenhof
BU05790201;Voscuyl
BU05790202;Grunerie
BU05790203;Bloemenbuurt
BU05790204;Schildersbuurt
BU05790205;Zeeheldenbuurt
WK057903  ;De Kwaak
BU05790301;Abtspoel
BU05790302;Poelgeest
WK057904  ;Oegstgeest Noord
BU05790401;Buitengebied
BU05790402;Haaswijk-West
BU05790403;Haaswijk-Oost
BU05790404;De Morsebel
WK057905  ;Oegstgeest West
BU05790501;Nieuw-Rhijngeest
BU05790502;Buitenlust
GM0823    ;Oirschot
WK082300  ;Wijk 00 Oirschot
BU08230000;Oirschot-Centrum
BU08230001;Oirschot Noordoost
BU08230002;De Notel
BU08230003;Industrieterrein De Stad
BU08230004;Snepseind en Bijsterveld
BU08230005;Straten met Moleneind
BU08230008;Verspreide huizen Zuid-Oirschotse Heide
BU08230009;Verspreide huizen Noord en De Mortelen
WK082301  ;Wijk 01 Spoordonk
BU08230100;Spoordonk
BU08230109;Verspreide huizen Spoordonk
WK082302  ;Wijk 02 Middelbeers en Westelbeers
BU08230200;Middelbeers
BU08230208;Verspreide huizen Westelbeers
BU08230209;Verspreide huizen Middelbeers
WK082303  ;Wijk 03 Oostelbeers
BU08230300;Oostelbeers
BU08230309;Verspreide huizen Oostelbeers
GM0824    ;Oisterwijk
WK082401  ;Verspr.h. westen en noorden Moerg.
BU08240101;verspr.h. Westen en Noorden Moergestel
WK082402  ;Pannenschuur
BU08240201;omg Pannenschuur
BU08240202;omg. Bej.Centrum/Molen
WK082403  ;Heukelom
BU08240301;Heukelom
WK082404  ;Buitengebied (Zuid)
BU08240401;buitengebied Zuid
BU08240402;buitengebied de Logt
WK082405  ;Omgeving Vinkenberg / Heuvelstraat
BU08240501;omg. Vinkenberg/Heuvelstraat
WK082406  ;Omgeving George Perklaan
BU08240601;George Perklaan
WK082407  ;Centrum Moergestel
BU08240701;centrum Moergestel
WK082408  ;'t Westend / 't Seuverick
BU08240801;omg. 't Seuverick
BU08240802;omg. 't Westend
BU08240803;"omg. /""/Prinsessen/""/ wijk"
WK082409  ;Bunders / Levenskerk
BU08240901;omg. Europaln/Hondsbergseln
BU08240902;omg. Levenskerk/Boomgaard
BU08240903;omg. Bunders
BU08240904;omg. Dotterpln/Wildemanstraat
WK082410  ;Buitengebied Kerkhoven
BU08241001;buitengebied Kerkhoven
WK082411  ;Waterhoef / Klompven
BU08241102;omg. Burghtweide
BU08241103;omg. Klompven/Eikenven
BU08241104;omg. Boxtelsebaan/Waterhoef
WK082412  ;Omgeving Industrieterr. Kerckhoven Laara
BU08241201;Omgeving Industrieterr. Kerckhoven Laara
WK082413  ;Centrum Oisterwijk
BU08241301;omg. Petrus Kerk
BU08241302;omg. De Lind/Kerkstraat
WK082414  ;Verspr.h. oosten en zuiden Moerg.
BU08241402;verspr.h. Oosten en Zuiden Moergestel
WK082415  ;Omgeving Broekzijde
BU08241501;omg. Broekzijde
WK082416  ;Buitengebied Pannenschuur
BU08241601;Buitengebied Pannenschuur
WK082417  ;Buitengebied Laarakkers
BU08241701;Buitengebied Laarakkers
WK082418  ;KVL
BU08241801;KVL
WK082419  ;Sportpark Den Donk e.o.
BU08241901;Sportpark Den Donk e.o.
WK082420  ;Haaren
BU08242001;Haaren 't Eind
BU08242002;Haaren Haaren
BU08242003;Noenes
BU08242004;verspreide huizen in het oosten
BU08242005;verspreide huizen in het westen
GM1895    ;Oldambt
WK189500  ;Wijk 00 Winschoten
BU18950000;Winschoten-Centrum
BU18950001;Zeeheldenbuurt
BU18950002;Winschoten-Noord
BU18950003;Winschoten-Zuid
BU18950004;Udesweg-Zuid
BU18950005;Winschoten-Grintweg
BU18950006;Winschoten-Bomenbuurt
BU18950007;Winschoten-Sint Vitusholt-Lanengebied
BU18950008;Winschoten-industriegebied
BU18950009;Verspreide huizen Winschoten
WK189501  ;Wijk 01 Finsterwolde
BU18950100;Finsterwolde-Centrum
BU18950101;Finsterwolde Hardenberg
BU18950102;Finsterwolde nieuwbouw
BU18950103;Finsterwolde Ganzedijk
BU18950104;Verspreide huizen Finsterwolde
WK189502  ;Wijk 02 Drieborg
BU18950200;Drieborg-Centrum
BU18950209;Verspreide huizen Drieborg
WK189503  ;Wijk 03 Beerta
BU18950300;Beerta-Centrum
BU18950301;Beerta-Nieuwbouw
BU18950302;Beerta-Centrum-West
BU18950309;Verspreide huizen Beerta
WK189504  ;Wijk 04 Nieuw-Beerta
BU18950400;Nieuw-Beerta
WK189505  ;Wijk 05 Nieuweschans
BU18950500;Nieuweschans De Bron
BU18950501;Nieuweschans-Centrum
BU18950502;Nieuweschans Nieuwbouw
WK189506  ;Wijk 06 Scheemda-Heiligerlee
BU18950600;Scheemda
BU18950601;Eexta
BU18950602;Heiligerlee
BU18950603;Eexta-Zuid
BU18950604;Scheemdermeer
BU18950605;Napels
WK189507  ;Wijk 01 Westerlee
BU18950700;Westerlee
BU18950708;Verspr.h. ten zuiden van Westerlee
BU18950709;Verspr.h. ten noorden van Westerlee
WK189508  ;Wijk 02 Noord
BU18950800;Nieuw-Scheemda
BU18950801;'t Waar
BU18950802;Hamrikkerweg
BU18950803;Scheemderzwaag
BU18950809;Verspreide huizen
WK189509  ;Wijk 03 Midwolda
BU18950900;Midwolda
BU18950901;Oostwold
BU18950902;Zuiderpolder
BU18950903;Ekamp
BU18950904;Nieuweweg
BU18950905;Niesoord
BU18950907;Meerland
BU18950909;Verspreide huizen Midwolda
WK189510  ;Wijk 04 Nieuwolda
BU18951000;Nieuwolda
BU18951001;Oosteind
BU18951009;Verspreide huizen Nieuwolda
GM0269    ;Oldebroek
WK026900  ;Wijk 00 Oldebroek
BU02690000;Oldebroek
BU02690001;Bovenstreek
BU02690002;Broekdijk
BU02690004;'t Loo
BU02690005;Verspreide huizen Oldebroek
BU02690006;Verspreide huizen Oldebroekse Heide
BU02690007;Verspreide huizen polder Oldebroek
BU02690008;Verspreide huizen 't Loo
BU02690009;Verspreide huizen heide 't Loo
WK026901  ;Wijk 01 Wezep
BU02690100;Wezep-Centrum
BU02690101;Wezep-Oost
BU02690102;Hattemerbroek
BU02690103;Wezep-West
BU02690104;Wezep-Noord
BU02690105;Verspreide huizen Wezep
BU02690106;Verspreide huizen Duivendans
BU02690107;Verspreide huizen Wezepse Heide
BU02690108;Verspreide huizen polder Hattemerbroek
BU02690109;Verspreide huizen Hattemerbroekse Heide
BU02690110;Verspreide huizen Heide Hoek
WK026902  ;Wijk 02 Oosterwolde
BU02690200;Oosterwolde
BU02690201;Noordeinde
BU02690203;Eekt
BU02690208;Verspreide huizen Oosterwolde
BU02690209;Verspreide huizen Noordeinde
BU02690210;Verspreide huizen Oosterwolde
GM0173    ;Oldenzaal
WK017301  ;Wijk 01 Binnenstad
BU01730100;Binnenstad
WK017302  ;Wijk 02 Het Inslag-De Kleies
BU01730200;Het Inslag-De Kleies
WK017303  ;Wijk 03 Glinde-Hooiland
BU01730300;Glinde-Hooiland
WK017304  ;Wijk 04 De Meijbree
BU01730400;De Meijbree
WK017305  ;Wijk 05 Haerbroek-Scholtenhoek
BU01730500;Haerbroek-Scholtenhoek
WK017306  ;Wijk 06 Zuid-Berghuizen
BU01730600;Zuid-Berghuizen
WK017307  ;Wijk 07 Hanzepoort
BU01730700;Hanzepoort
WK017308  ;Wijk 08 Eekte-Hazewinkel
BU01730800;Eekte-Hazewinkel
WK017309  ;Wijk 09 Jufferbeek
BU01730900;Jufferbeek
WK017310  ;Wijk 10 Het Hulsbeek
BU01731000;Het Hulsbeek
WK017311  ;Wijk 11 De Thij
BU01731100;De Thij
WK017312  ;Wijk 12 De Graven Es
BU01731200;De Graven Es
WK017313  ;Wijk 13 De Essen
BU01731300;De Essen
WK017314  ;Wijk 14 Bekspring
BU01731400;Bekspring
GM1773    ;Olst-Wijhe
WK177301  ;Wijk 01 Olst
BU17730111;Olst Centrum-West
BU17730112;Olst Centrum-Oost
BU17730113;Stationswijk en Industrieweg
BU17730114;Kortrick en Zonnekamp
BU17730115;Buitengebied Olst
WK177302  ;Wijk 02 Wijhe
BU17730216;Wijhe Centrum
BU17730217;Peperkamp en De Enk
BU17730218;Krijtenberg en Noorder Koeslag
BU17730219;Buitengebied Wijhe
WK177303  ;Wijk 03 Wesepe
BU17730320;Wesepe Kern
BU17730321;Buitengebied Wesepe
WK177304  ;Wijk 04 Boskamp
BU17730422;Boskamp Kern
BU17730423;Buitengebied Boskamp
WK177305  ;Wijk 05 Boerhaar
BU17730524;Boerhaar Kern
BU17730525;Buitengebied Boerhaar
WK177306  ;Wijk 06 Welsum
BU17730626;Welsum
WK177307  ;Wijk 07 Den Nul
BU17730727;Den Nul Kern
BU17730728;Buitengebied Den Nul
WK177308  ;Wijk 08 Eikelhof
BU17730829;Eikelhof
WK177309  ;Wijk 09 Elshof
BU17730930;Elshof
WK177310  ;Wijk 10 Marle
BU17731031;Marle
WK177311  ;Wijk 11 Middel
BU17731132;Middel
WK177312  ;Wijk 12 Herxen
BU17731233;Herxen
GM0175    ;Ommen
WK017501  ;Ommen
BU01750101;Kern Ommen - Centrum
BU01750102;Buurtschap Ommeres
BU01750103;Kern Ommen - Laarakkers
BU01750104;Buurtschap Ommen ten zuiden van de Vecht
BU01750105;Kern Ommen - Industrieterrein
BU01750106;Buurtschap Junne
BU01750107;Buurtschap Eerde
BU01750108;Buurtschap Besthmen
BU01750109;Buurtschap Varsen
BU01750110;Buurtschap Ommerbos-Ommerkanaal
BU01750111;Buurtschap Emsland
BU01750112;Buurtschap Zeesse
BU01750113;Kern Ommen - Zuid - ten noorden v spoor
BU01750114;Kern Ommen - Zuid - ten zuiden v spoor
BU01750115;Kern Ommen - Dante noord
BU01750116;Kern Ommen - Dante zuid
BU01750117;Kern Ommen - Zeeheldenbuurt - Lodderholt
BU01750118;Kern Ommen - Strangen
BU01750119;Kern Ommen - Alteveer Wonen 5-6
BU01750120;Kern Ommen - Rotbrink
BU01750121;Kern Ommen - Alteveer wonen 1-4
BU01750122;Kern Ommen - Alteveer Bedrijven
BU01750123;Kern Ommen - Alteveer Voorzieningen
BU01750124;Kern Ommen - Havengebied
BU01750125;Kern Ommen - Vlierlanden
BU01750126;Kern Ommen - sportpark Westbroek
WK017502  ;Arrien
BU01750201;Buurtschap Arrien
BU01750202;Buurtschap Arrienveld
WK017503  ;Beerze
BU01750301;Buurtschap Beerze
WK017504  ;Beerzerveld
BU01750401;Kern Beerzerveld
BU01750402;Kern Kloosterdijk
BU01750403;Buurtschap Beerzerveld
WK017505  ;Dalmsholte
BU01750501;Buurtschap Dalmsholte
WK017506  ;Giethmen
BU01750601;Buurtschap Giethmen
WK017507  ;Lemele
BU01750701;Kern Lemele
BU01750702;Buurtschap Lemele
BU01750703;Buurtschap Archem
WK017508  ;Stegeren
BU01750801;Buurtschap Stegeren
BU01750802;Buurtschap Stegerveld
WK017509  ;Vilsteren
BU01750901;Kern Vilsteren
BU01750902;Buurtschap Vilsteren
WK017510  ;Vinkenbuurt
BU01751001;Buurtschap Vinkenbuurt
BU01751002;Buurtschap Ommerschans
WK017511  ;Witharen
BU01751101;Kern Witharen
BU01751102;Buurtschap Witharen
BU01751103;Buurtschap Ommerveld
GM1586    ;Oost Gelre
WK158601  ;Wijk 01 Lichtenvoorde
BU15860101;'t Zand
BU15860102;Schatberg
BU15860103;Den Esch
BU15860104;Hooiland
BU15860105;Centrum
BU15860106;Veld Oost
BU15860107;Veld West
BU15860108;Broek
BU15860109;Broekdijk
BU15860110;Zuid-West
BU15860111;Flierbeek
BU15860112;Lindebrook
BU15860113;Nieuwe Kamp
BU15860114;Oude Kamp
BU15860115;De Kamp Zuid
BU15860116;Buitengebied Lichtenvoorde
WK158602  ;Wijk 02 Harreveld
BU15860201;Bebouwde kom Harreveld
BU15860202;Buitengebied Harreveld
WK158603  ;Wijk 03 Zieuwewnt
BU15860301;Bebouwde kom Zieuwent
BU15860302;Buitengebied Zieuwent
WK158604  ;Wijk 04 Lievelde
BU15860401;Bebouwde kom Lievelde
BU15860402;Buitengebied Lievelde
WK158605  ;Wijk 05 Vragender
BU15860501;Bebouwde kom Vragender
BU15860502;Buitengebied Vragender
WK158606  ;Wijk 06 Groenlo
BU15860601;Binnenstad Groenlo
BU15860602;Het Blik
BU15860603;Noord-West
BU15860604;Banninghof
BU15860605;Papendijk
BU15860606;hartreize
BU15860607;Groenlo-Zuid
BU15860608;Marveld
BU15860609;Bedrijventerrein Brandemat
BU15860610;Oosteres
BU15860611;Noordrand
BU15860612;IndustrieterreinDen Sliem
BU15860613;Industrieterrein Laarberg
BU15860614;Zwolle
BU15860615;Buitengebied Groenlo
WK158607  ;Wijk 07 Marienvelde
BU15860701;Bebowde kom Marienvelde
BU15860702;Buitengebied Marienvelde
GM0826    ;Oosterhout
WK082600  ;Wijk 00 Oosterhout-Centrum
BU08260000;Centrum
WK082601  ;Wijk 01 Slotjes
BU08260100;Slotjes-Oost
BU08260101;Slotjes-Midden
BU08260102;Slotjes-West
WK082602  ;Wijk 02 West
BU08260200;Oud-West
BU08260201;Kanaleneiland
WK082603  ;Wijk 03 Strijen
BU08260300;Vogelbuurt
BU08260301;Kastelenbuurt
WK082604  ;Wijk 04 Leijsenakkers
BU08260400;Leijsenakkers
BU08260401;Molenbuurt
WK082605  ;Wijk 05 Oosterheide
BU08260500;Bloemenbuurt
BU08260501;Schrijversbuurt
BU08260502;Natuurkundigenbuurt
BU08260503;Componistenbuurt
BU08260504;De Warande
BU08260505;Paterserf
WK082606  ;Wijk 06 Dommelbergen
BU08260600;Kruidenbuurt
BU08260601;Sterrenbuurt
BU08260602;Donkenbuurt
BU08260603;Larenbuurt
BU08260604;Beemdenbuurt
BU08260605;Schildersbuurt
BU08260606;Dammenbuurt
BU08260607;Staatsliedenbuurt
WK082607  ;Wijk 07 Vrachelen
